Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,chosen face,not chosen face,price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,price12,price1a,price2a,price3a,price4a,price5a,price6a,price7a,price8a,price9a,price10a,price11a,price12a,,Participant_preference,face_rating,random number,fixation_times
80,1614075396511,23/02/2021 10:16:36,1614075396730,0,23/02/2021 10:16:36,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,5,24,congratulations,Zone4,continue_button,1777.1800002083182,,,,,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
81,1614075397823,23/02/2021 10:16:37,1614075398055,0,23/02/2021 10:16:38,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,10,5,1,next sequence?,advancementZone,continue_button,1312.4349997378886,,,,,0,1,0,,,,,,ready,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1614075399574,23/02/2021 10:16:39,1614075399880,0,23/02/2021 10:16:39,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,7,6,1,option1,Zone1,response_button_text,1681.325000245124,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£1250</h1>,<h1>£1152</h1>,<h1>£745.99</h1>,<h1>£1061.99</h1>,<h1>£1225</h1>,<h1>£745.75</h1>,<h1>£865.99</h1>,<h1>£480</h1>,<h1>£893.99</h1>,<h1>£1201.99</h1>,<h1>£1683</h1>,<h1>£1115.99</h1>,"£1,250","£1,152",£745.99,"£1,061.99","£1,225",£745.75,£865.99,£480,£893.99,"£1,201.99","£1,683","£1,115.99",,,,,
83,1614075400807,23/02/2021 10:16:40,1614075400768,0,23/02/2021 10:16:40,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,7,6,2,option2,Zone1,response_button_text,866.9249997474253,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£1250</h1>,<h1>£1152</h1>,<h1>£745.99</h1>,<h1>£1061.99</h1>,<h1>£1225</h1>,<h1>£745.75</h1>,<h1>£865.99</h1>,<h1>£480</h1>,<h1>£893.99</h1>,<h1>£1201.99</h1>,<h1>£1683</h1>,<h1>£1115.99</h1>,"£1,250","£1,152",£745.99,"£1,061.99","£1,225",£745.75,£865.99,£480,£893.99,"£1,201.99","£1,683","£1,115.99",,,,,
84,1614075402135,23/02/2021 10:16:42,1614075402427,0,23/02/2021 10:16:42,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,7,6,3,option3,Zone1,response_button_text,1637.370000127703,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£1250</h1>,<h1>£1152</h1>,<h1>£745.99</h1>,<h1>£1061.99</h1>,<h1>£1225</h1>,<h1>£745.75</h1>,<h1>£865.99</h1>,<h1>£480</h1>,<h1>£893.99</h1>,<h1>£1201.99</h1>,<h1>£1683</h1>,<h1>£1115.99</h1>,"£1,250","£1,152",£745.99,"£1,061.99","£1,225",£745.75,£865.99,£480,£893.99,"£1,201.99","£1,683","£1,115.99",,,,,
85,1614075403167,23/02/2021 10:16:43,1614075403215,0,23/02/2021 10:16:43,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,7,6,4,option4,Zone1,response_button_text,754.1199997067451,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£1250</h1>,<h1>£1152</h1>,<h1>£745.99</h1>,<h1>£1061.99</h1>,<h1>£1225</h1>,<h1>£745.75</h1>,<h1>£865.99</h1>,<h1>£480</h1>,<h1>£893.99</h1>,<h1>£1201.99</h1>,<h1>£1683</h1>,<h1>£1115.99</h1>,"£1,250","£1,152",£745.99,"£1,061.99","£1,225",£745.75,£865.99,£480,£893.99,"£1,201.99","£1,683","£1,115.99",,,,,
86,1614075403627,23/02/2021 10:16:43,1614075403919,0,23/02/2021 10:16:43,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,7,6,5,option5,Zone1,response_button_text,673.8599999807775,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£1250</h1>,<h1>£1152</h1>,<h1>£745.99</h1>,<h1>£1061.99</h1>,<h1>£1225</h1>,<h1>£745.75</h1>,<h1>£865.99</h1>,<h1>£480</h1>,<h1>£893.99</h1>,<h1>£1201.99</h1>,<h1>£1683</h1>,<h1>£1115.99</h1>,"£1,250","£1,152",£745.99,"£1,061.99","£1,225",£745.75,£865.99,£480,£893.99,"£1,201.99","£1,683","£1,115.99",,,,,
87,1614075405573,23/02/2021 10:16:45,1614075405871,0,23/02/2021 10:16:45,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,7,6,6,option6,Zone9,response_button_text,1919.9749999679625,,,£745.75,1,1,0,0,,,,,1,sequence,,,<h1>£1250</h1>,<h1>£1152</h1>,<h1>£745.99</h1>,<h1>£1061.99</h1>,<h1>£1225</h1>,<h1>£745.75</h1>,<h1>£865.99</h1>,<h1>£480</h1>,<h1>£893.99</h1>,<h1>£1201.99</h1>,<h1>£1683</h1>,<h1>£1115.99</h1>,"£1,250","£1,152",£745.99,"£1,061.99","£1,225",£745.75,£865.99,£480,£893.99,"£1,201.99","£1,683","£1,115.99",,,,,
88,1614075407541,23/02/2021 10:16:47,1614075406863,0,23/02/2021 10:16:46,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,7,6,18,grey6,Zone1,continue_button,978.6849999800324,,,,,0,1,0,,,,,1,sequence,,,<h1>£1250</h1>,<h1>£1152</h1>,<h1>£745.99</h1>,<h1>£1061.99</h1>,<h1>£1225</h1>,<h1>£745.75</h1>,<h1>£865.99</h1>,<h1>£480</h1>,<h1>£893.99</h1>,<h1>£1201.99</h1>,<h1>£1683</h1>,<h1>£1115.99</h1>,"£1,250","£1,152",£745.99,"£1,061.99","£1,225",£745.75,£865.99,£480,£893.99,"£1,201.99","£1,683","£1,115.99",,,,,
89,1614075407643,23/02/2021 10:16:47,1614075407015,0,23/02/2021 10:16:47,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,7,6,19,grey7,Zone1,continue_button,137.5500001013279,,,,,0,1,0,,,,,1,sequence,,,<h1>£1250</h1>,<h1>£1152</h1>,<h1>£745.99</h1>,<h1>£1061.99</h1>,<h1>£1225</h1>,<h1>£745.75</h1>,<h1>£865.99</h1>,<h1>£480</h1>,<h1>£893.99</h1>,<h1>£1201.99</h1>,<h1>£1683</h1>,<h1>£1115.99</h1>,"£1,250","£1,152",£745.99,"£1,061.99","£1,225",£745.75,£865.99,£480,£893.99,"£1,201.99","£1,683","£1,115.99",,,,,
90,1614075407643,23/02/2021 10:16:47,1614075407279,0,23/02/2021 10:16:47,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,7,6,20,grey8,Zone1,continue_button,248.38500004261732,,,,,0,1,0,,,,,1,sequence,,,<h1>£1250</h1>,<h1>£1152</h1>,<h1>£745.99</h1>,<h1>£1061.99</h1>,<h1>£1225</h1>,<h1>£745.75</h1>,<h1>£865.99</h1>,<h1>£480</h1>,<h1>£893.99</h1>,<h1>£1201.99</h1>,<h1>£1683</h1>,<h1>£1115.99</h1>,"£1,250","£1,152",£745.99,"£1,061.99","£1,225",£745.75,£865.99,£480,£893.99,"£1,201.99","£1,683","£1,115.99",,,,,
91,1614075407643,23/02/2021 10:16:47,1614075407423,0,23/02/2021 10:16:47,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,7,6,21,grey9,Zone1,continue_button,131.7050000652671,,,,,0,1,0,,,,,1,sequence,,,<h1>£1250</h1>,<h1>£1152</h1>,<h1>£745.99</h1>,<h1>£1061.99</h1>,<h1>£1225</h1>,<h1>£745.75</h1>,<h1>£865.99</h1>,<h1>£480</h1>,<h1>£893.99</h1>,<h1>£1201.99</h1>,<h1>£1683</h1>,<h1>£1115.99</h1>,"£1,250","£1,152",£745.99,"£1,061.99","£1,225",£745.75,£865.99,£480,£893.99,"£1,201.99","£1,683","£1,115.99",,,,,
92,1614075407643,23/02/2021 10:16:47,1614075407847,0,23/02/2021 10:16:47,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,7,6,22,grey10,Zone1,continue_button,410.9200001694262,,,,,0,1,0,,,,,1,sequence,,,<h1>£1250</h1>,<h1>£1152</h1>,<h1>£745.99</h1>,<h1>£1061.99</h1>,<h1>£1225</h1>,<h1>£745.75</h1>,<h1>£865.99</h1>,<h1>£480</h1>,<h1>£893.99</h1>,<h1>£1201.99</h1>,<h1>£1683</h1>,<h1>£1115.99</h1>,"£1,250","£1,152",£745.99,"£1,061.99","£1,225",£745.75,£865.99,£480,£893.99,"£1,201.99","£1,683","£1,115.99",,,,,
93,1614075407980,23/02/2021 10:16:47,1614075408279,0,23/02/2021 10:16:48,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,7,6,23,grey11,Zone1,continue_button,419.579999987036,,,,,0,1,0,,,,,1,sequence,,,<h1>£1250</h1>,<h1>£1152</h1>,<h1>£745.99</h1>,<h1>£1061.99</h1>,<h1>£1225</h1>,<h1>£745.75</h1>,<h1>£865.99</h1>,<h1>£480</h1>,<h1>£893.99</h1>,<h1>£1201.99</h1>,<h1>£1683</h1>,<h1>£1115.99</h1>,"£1,250","£1,152",£745.99,"£1,061.99","£1,225",£745.75,£865.99,£480,£893.99,"£1,201.99","£1,683","£1,115.99",,,,,
94,1614075409356,23/02/2021 10:16:49,1614075409656,0,23/02/2021 10:16:49,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,7,6,24,congratulations,rating19,response_slider_firstInteraction,1367.5310000000027,,,52,,0,1,0,,,,,1,sequence,,,<h1>£1250</h1>,<h1>£1152</h1>,<h1>£745.99</h1>,<h1>£1061.99</h1>,<h1>£1225</h1>,<h1>£745.75</h1>,<h1>£865.99</h1>,<h1>£480</h1>,<h1>£893.99</h1>,<h1>£1201.99</h1>,<h1>£1683</h1>,<h1>£1115.99</h1>,"£1,250","£1,152",£745.99,"£1,061.99","£1,225",£745.75,£865.99,£480,£893.99,"£1,201.99","£1,683","£1,115.99",,,,,
95,1614075410842,23/02/2021 10:16:50,1614075410791,0,23/02/2021 10:16:50,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,7,6,24,congratulations,rating19,response_slider_endValue,2256.774999666959,,,52,,0,1,0,,,,,1,sequence,,,<h1>£1250</h1>,<h1>£1152</h1>,<h1>£745.99</h1>,<h1>£1061.99</h1>,<h1>£1225</h1>,<h1>£745.75</h1>,<h1>£865.99</h1>,<h1>£480</h1>,<h1>£893.99</h1>,<h1>£1201.99</h1>,<h1>£1683</h1>,<h1>£1115.99</h1>,"£1,250","£1,152",£745.99,"£1,061.99","£1,225",£745.75,£865.99,£480,£893.99,"£1,201.99","£1,683","£1,115.99",,,,,
96,1614075410997,23/02/2021 10:16:50,1614075410793,0,23/02/2021 10:16:50,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,7,6,24,congratulations,Zone4,continue_button,2256.774999666959,,,,,0,1,0,,,,,1,sequence,,,<h1>£1250</h1>,<h1>£1152</h1>,<h1>£745.99</h1>,<h1>£1061.99</h1>,<h1>£1225</h1>,<h1>£745.75</h1>,<h1>£865.99</h1>,<h1>£480</h1>,<h1>£893.99</h1>,<h1>£1201.99</h1>,<h1>£1683</h1>,<h1>£1115.99</h1>,"£1,250","£1,152",£745.99,"£1,061.99","£1,225",£745.75,£865.99,£480,£893.99,"£1,201.99","£1,683","£1,115.99",,,,,
97,1614075411826,23/02/2021 10:16:51,1614075412039,0,23/02/2021 10:16:52,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,12,6,1,next sequence?,advancementZone,continue_button,1230.8149999007583,,,,,0,1,0,,,,,,ready,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1614075413011,23/02/2021 10:16:53,1614075413311,0,23/02/2021 10:16:53,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,7,1,option1,choice,response_button_text,1245.7349998876452,,,£383.76,1,1,0,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
99,1614075413796,23/02/2021 10:16:53,1614075414103,0,23/02/2021 10:16:54,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,7,13,grey1,Zone1,continue_button,781.0400002636015,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
100,1614075414249,23/02/2021 10:16:54,1614075414551,0,23/02/2021 10:16:54,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,7,14,grey2,Zone1,continue_button,437.82499991357327,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
101,1614075414402,23/02/2021 10:16:54,1614075414695,0,23/02/2021 10:16:54,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,7,15,grey3,Zone1,continue_button,133.91000032424927,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
102,1614075414636,23/02/2021 10:16:54,1614075414935,0,23/02/2021 10:16:54,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,7,16,grey4,Zone1,continue_button,228.08999987319112,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
103,1614075414780,23/02/2021 10:16:54,1614075415079,0,23/02/2021 10:16:55,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,7,17,grey5,Zone1,continue_button,131.74999970942736,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
104,1614075415015,23/02/2021 10:16:55,1614075415315,0,23/02/2021 10:16:55,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,7,18,grey6,Zone1,continue_button,225.5400000140071,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
105,1614075415167,23/02/2021 10:16:55,1614075415471,0,23/02/2021 10:16:55,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,7,19,grey7,Zone1,continue_button,143.70499970391393,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
106,1614075415311,23/02/2021 10:16:55,1614075415607,0,23/02/2021 10:16:55,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,7,20,grey8,Zone1,continue_button,123.9649998024106,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
107,1614075415453,23/02/2021 10:16:55,1614075415751,0,23/02/2021 10:16:55,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,7,21,grey9,Zone1,continue_button,131.62000011652708,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
108,1614075415604,23/02/2021 10:16:55,1614075415903,0,23/02/2021 10:16:55,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,7,22,grey10,Zone1,continue_button,141.8300000950694,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
109,1614075415765,23/02/2021 10:16:55,1614075416055,0,23/02/2021 10:16:56,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,7,23,grey11,Zone1,continue_button,140.04999957978725,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
110,1614075418112,23/02/2021 10:16:58,1614075418402,0,23/02/2021 10:16:58,27661,5,task-hlnk,,10283490,5efca619e4d088064e281b4a,3128775,,complete,,6034d31cf0797537b725281d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1368x912,1368x770,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,7,24,congratulations,rating19,response_slider_firstInteraction,2334.810999999987,,,98,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
