Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,chosen face,not chosen face,price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,price12,price1a,price2a,price3a,price4a,price5a,price6a,price7a,price8a,price9a,price10a,price11a,price12a,,Participant_preference,face_rating,random number,fixation_times
52,1575994745227,10/12/2019 16:19:05,1575994755484,0,10/12/2019 16:19:15,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,4,3,option3,Zone1,response_button_text,924.8349999543279,See next option,1,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
53,1575994746651,10/12/2019 16:19:06,1575994756902,0,10/12/2019 16:19:16,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,4,4,option4,Zone1,response_button_text,1397.8349999524653,See next option,1,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
54,1575994748488,10/12/2019 16:19:08,1575994758754,0,10/12/2019 16:19:18,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,4,5,option5,choice,response_button_text,1830.290000187233,504,1,1,0,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
55,1575994750383,10/12/2019 16:19:10,1575994760635,0,10/12/2019 16:19:20,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,4,17,grey5,Zone1,continue_button,1868.2800000533462,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
56,1575994750837,10/12/2019 16:19:10,1575994761097,0,10/12/2019 16:19:21,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,4,18,grey6,Zone1,continue_button,448.95999995060265,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
57,1575994751243,10/12/2019 16:19:11,1575994761500,0,10/12/2019 16:19:21,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,4,19,grey7,Zone1,continue_button,387.5650002155453,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
58,1575994751777,10/12/2019 16:19:11,1575994762036,0,10/12/2019 16:19:22,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,4,20,grey8,Zone1,continue_button,519.679999910295,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
59,1575994752353,10/12/2019 16:19:12,1575994762609,0,10/12/2019 16:19:22,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,4,21,grey9,Zone1,continue_button,556.3399998936802,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
60,1575994752886,10/12/2019 16:19:12,1575994763144,0,10/12/2019 16:19:23,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,4,22,grey10,Zone1,continue_button,520.8499999716878,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
61,1575994754400,10/12/2019 16:19:14,1575994764635,0,10/12/2019 16:19:24,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,4,23,grey11,Zone1,continue_button,1478.93499978818,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
62,1575994756339,10/12/2019 16:19:16,1575994766586,0,10/12/2019 16:19:26,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,4,24,congratulations,rating19,response_slider_firstInteraction,1946.997000000003,84,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
63,1575994760318,10/12/2019 16:19:20,1575994770564,0,10/12/2019 16:19:30,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,4,24,congratulations,rating19,response_slider_endValue,5720.7850001286715,90,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
64,1575994760393,10/12/2019 16:19:20,1575994770565,0,10/12/2019 16:19:30,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,4,24,congratulations,Zone4,continue_button,5720.7850001286715,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
65,1575994761847,10/12/2019 16:19:21,1575994772103,0,10/12/2019 16:19:32,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,8,4,1,next sequence?,advancementZone,continue_button,1520.7499999087304,,,0,1,0,,,,,,ready,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1575994765300,10/12/2019 16:19:25,1575994775556,0,10/12/2019 16:19:35,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,5,1,option1,Zone1,response_button_text,3428.569999989122,See next option,1,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
67,1575994766253,10/12/2019 16:19:26,1575994776526,0,10/12/2019 16:19:36,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,5,2,option2,Zone1,response_button_text,952.2049999795854,See next option,1,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
68,1575994767065,10/12/2019 16:19:27,1575994777323,0,10/12/2019 16:19:37,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,5,3,option3,Zone1,response_button_text,779.1999999899417,See next option,1,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
69,1575994767878,10/12/2019 16:19:27,1575994778146,0,10/12/2019 16:19:38,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,5,4,option4,Zone1,response_button_text,798.7649999558926,See next option,1,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
70,1575994768675,10/12/2019 16:19:28,1575994778930,0,10/12/2019 16:19:38,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,5,5,option5,Zone1,response_button_text,760.7350000180304,See next option,1,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
71,1575994769506,10/12/2019 16:19:29,1575994779765,0,10/12/2019 16:19:39,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,5,6,option6,Zone1,response_button_text,811.4249999634922,See next option,1,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
72,1575994771433,10/12/2019 16:19:31,1575994781691,0,10/12/2019 16:19:41,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,5,7,option7,choice,response_button_text,1903.070000000298,431.76,1,1,0,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
73,1575994773290,10/12/2019 16:19:33,1575994783552,0,10/12/2019 16:19:43,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,5,19,grey7,Zone1,continue_button,1850.9250001516193,,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
74,1575994773853,10/12/2019 16:19:33,1575994784126,0,10/12/2019 16:19:44,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,5,20,grey8,Zone1,continue_button,560.7549999840558,,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
75,1575994774512,10/12/2019 16:19:34,1575994784771,0,10/12/2019 16:19:44,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,5,21,grey9,Zone1,continue_button,634.0699999127537,,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
76,1575994775059,10/12/2019 16:19:35,1575994785309,0,10/12/2019 16:19:45,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,5,22,grey10,Zone1,continue_button,526.9049999769777,,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
77,1575994775854,10/12/2019 16:19:35,1575994786079,0,10/12/2019 16:19:46,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,5,23,grey11,Zone1,continue_button,758.9849999640137,,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
78,1575994777860,10/12/2019 16:19:37,1575994788108,0,10/12/2019 16:19:48,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,5,24,congratulations,rating19,response_slider_firstInteraction,2030.1319999999832,90,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
79,1575994779863,10/12/2019 16:19:39,1575994790109,0,10/12/2019 16:19:50,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,5,24,congratulations,rating19,response_slider_endValue,3936.879999935627,100,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
80,1575994779938,10/12/2019 16:19:39,1575994790111,0,10/12/2019 16:19:50,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,5,24,congratulations,Zone4,continue_button,3936.879999935627,,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
81,1575994779938,10/12/2019 16:19:39,1575994790116,0,10/12/2019 16:19:50,11864,3,task-hlnk,,3508164,BLIND,992311,,complete,,5defbd92064700000ca97c5d,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1600x900,1778x841,,Hybrid sequence,1,Spreadsheet1,,,END TASK,,,,,143515,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1575991611095,10/12/2019 15:26:51,1575991613301,0,10/12/2019 15:26:53,11864,3,task-hlnk,,3507333,BLIND,992007,,complete,,5defb1dbc1479d000f3622a8,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1360x768,1360x625,,Hybrid sequence,1,Spreadsheet1,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1575991621233,10/12/2019 15:27:01,1575991623470,0,10/12/2019 15:27:03,11864,3,task-hlnk,,3507333,BLIND,992007,,complete,,5defb1dbc1479d000f3622a8,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1360x768,1360x625,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,5,1,1,option1,Zone1,response_button_text,9522.769999923185,See next option,1,0,1,0,,,,,1,sequence,,,<h1>792</h1>,<h1>1115.99</h1>,<h1>843</h1>,<h1>576</h1>,<h1>779</h1>,<h1>749.99</h1>,<h1>642.96</h1>,<h1>480</h1>,<h1>1155.99</h1>,<h1>835</h1>,<h1>1345</h1>,<h1>1763.99</h1>,792,1115.99,843,576,779,749.99,642.96,480,1155.99,835,1345,1763.99,,,,,
3,1575991625155,10/12/2019 15:27:05,1575991627412,0,10/12/2019 15:27:07,11864,3,task-hlnk,,3507333,BLIND,992007,,complete,,5defb1dbc1479d000f3622a8,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1360x768,1360x625,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,5,1,2,option2,Zone1,response_button_text,3922.034999821335,See next option,1,0,1,0,,,,,1,sequence,,,<h1>792</h1>,<h1>1115.99</h1>,<h1>843</h1>,<h1>576</h1>,<h1>779</h1>,<h1>749.99</h1>,<h1>642.96</h1>,<h1>480</h1>,<h1>1155.99</h1>,<h1>835</h1>,<h1>1345</h1>,<h1>1763.99</h1>,792,1115.99,843,576,779,749.99,642.96,480,1155.99,835,1345,1763.99,,,,,
4,1575991627687,10/12/2019 15:27:07,1575991629961,0,10/12/2019 15:27:09,11864,3,task-hlnk,,3507333,BLIND,992007,,complete,,5defb1dbc1479d000f3622a8,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1360x768,1360x625,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,5,1,3,option3,Zone1,response_button_text,2526.175000006333,See next option,1,0,1,0,,,,,1,sequence,,,<h1>792</h1>,<h1>1115.99</h1>,<h1>843</h1>,<h1>576</h1>,<h1>779</h1>,<h1>749.99</h1>,<h1>642.96</h1>,<h1>480</h1>,<h1>1155.99</h1>,<h1>835</h1>,<h1>1345</h1>,<h1>1763.99</h1>,792,1115.99,843,576,779,749.99,642.96,480,1155.99,835,1345,1763.99,,,,,
5,1575991628959,10/12/2019 15:27:08,1575991631209,0,10/12/2019 15:27:11,11864,3,task-hlnk,,3507333,BLIND,992007,,complete,,5defb1dbc1479d000f3622a8,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1360x768,1360x625,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,5,1,4,option4,Zone1,response_button_text,1224.4249999057502,See next option,1,0,1,0,,,,,1,sequence,,,<h1>792</h1>,<h1>1115.99</h1>,<h1>843</h1>,<h1>576</h1>,<h1>779</h1>,<h1>749.99</h1>,<h1>642.96</h1>,<h1>480</h1>,<h1>1155.99</h1>,<h1>835</h1>,<h1>1345</h1>,<h1>1763.99</h1>,792,1115.99,843,576,779,749.99,642.96,480,1155.99,835,1345,1763.99,,,,,
6,1575991636522,10/12/2019 15:27:16,1575991638784,0,10/12/2019 15:27:18,11864,3,task-hlnk,,3507333,BLIND,992007,,complete,,5defb1dbc1479d000f3622a8,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1360x768,1360x625,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,5,1,5,option5,Zone1,response_button_text,7553.044999949634,See next option,1,0,1,0,,,,,1,sequence,,,<h1>792</h1>,<h1>1115.99</h1>,<h1>843</h1>,<h1>576</h1>,<h1>779</h1>,<h1>749.99</h1>,<h1>642.96</h1>,<h1>480</h1>,<h1>1155.99</h1>,<h1>835</h1>,<h1>1345</h1>,<h1>1763.99</h1>,792,1115.99,843,576,779,749.99,642.96,480,1155.99,835,1345,1763.99,,,,,
