Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TakeOption,PercentTaken,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Option10,RecentAnswer,Feedback_1,Feedback_2,Feedback_3,Feedback_4,Feedback_5,Feedback_6,Feedback_7,Feedback_8,Feedback_9,Feedback_10,Feedback_11,Feedback_12,Option11,Option12,,5_star,3_star,1_star
40,1570441147249,07/10/2019 09:39:07,1570441147827,1,07/10/2019 10:39:07,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,10,2,19,C10,Zone3,timelimit_screen,3997.865699999995,,,0,1,0,,,1,,1,sequence,,,<strong>787</strong>,<strong>1123</strong>,<strong>843</strong>,<strong>875.99</strong>,<strong>1065.99</strong>,<strong>1113.99</strong>,<strong>1709</strong>,<strong>864</strong>,<strong>915</strong>,<strong>1763.99</strong>,,3star,lose,1star,lose,lose,lose,lose,lose,lose,lose,lose,5star,<strong>1083</strong>,<strong>667</strong>,,Option12,Option1,Option3
41,1570441150890,07/10/2019 09:39:10,1570441149871,1,07/10/2019 10:39:09,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,10,2,20,D10,lose,response_button_text,1989.3999999999942,See next option,1,0,1,0,,,,,1,sequence,,,<strong>787</strong>,<strong>1123</strong>,<strong>843</strong>,<strong>875.99</strong>,<strong>1065.99</strong>,<strong>1113.99</strong>,<strong>1709</strong>,<strong>864</strong>,<strong>915</strong>,<strong>1763.99</strong>,,3star,lose,1star,lose,lose,lose,lose,lose,lose,lose,lose,5star,<strong>1083</strong>,<strong>667</strong>,,Option12,Option1,Option3
42,1570441153718,07/10/2019 09:39:13,1570441153885,1,07/10/2019 10:39:13,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,10,2,21,C11,Zone3,timelimit_screen,4013.6601000000082,,,0,1,0,,,1,,1,sequence,,,<strong>787</strong>,<strong>1123</strong>,<strong>843</strong>,<strong>875.99</strong>,<strong>1065.99</strong>,<strong>1113.99</strong>,<strong>1709</strong>,<strong>864</strong>,<strong>915</strong>,<strong>1763.99</strong>,,3star,lose,1star,lose,lose,lose,lose,lose,lose,lose,lose,5star,<strong>1083</strong>,<strong>667</strong>,,Option12,Option1,Option3
43,1570441155657,07/10/2019 09:39:15,1570441155753,1,07/10/2019 10:39:15,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,10,2,22,D11,lose,response_button_text,1812.5,See next option,1,0,1,0,,,,,1,sequence,,,<strong>787</strong>,<strong>1123</strong>,<strong>843</strong>,<strong>875.99</strong>,<strong>1065.99</strong>,<strong>1113.99</strong>,<strong>1709</strong>,<strong>864</strong>,<strong>915</strong>,<strong>1763.99</strong>,,3star,lose,1star,lose,lose,lose,lose,lose,lose,lose,lose,5star,<strong>1083</strong>,<strong>667</strong>,,Option12,Option1,Option3
44,1570441161040,07/10/2019 09:39:21,1570441159760,1,07/10/2019 10:39:19,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,10,2,23,C12,Zone3,timelimit_screen,3997.6312000000034,,,0,1,0,,,1,,1,sequence,,,<strong>787</strong>,<strong>1123</strong>,<strong>843</strong>,<strong>875.99</strong>,<strong>1065.99</strong>,<strong>1113.99</strong>,<strong>1709</strong>,<strong>864</strong>,<strong>915</strong>,<strong>1763.99</strong>,,3star,lose,1star,lose,lose,lose,lose,lose,lose,lose,lose,5star,<strong>1083</strong>,<strong>667</strong>,,Option12,Option1,Option3
45,1570441161697,07/10/2019 09:39:21,1570441161035,1,07/10/2019 10:39:21,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,10,2,24,D12,BEST,response_button_text,1216.4000000000087,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>787</strong>,<strong>1123</strong>,<strong>843</strong>,<strong>875.99</strong>,<strong>1065.99</strong>,<strong>1113.99</strong>,<strong>1709</strong>,<strong>864</strong>,<strong>915</strong>,<strong>1763.99</strong>,,3star,lose,1star,lose,lose,lose,lose,lose,lose,lose,lose,5star,<strong>1083</strong>,<strong>667</strong>,,Option12,Option1,Option3
46,1570441163448,07/10/2019 09:39:23,1570441164018,1,07/10/2019 10:39:24,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,10,2,26,5star,advancementZone,timelimit_screen,2996.5355000000127,,,0,1,0,,,1,,1,sequence,,,<strong>787</strong>,<strong>1123</strong>,<strong>843</strong>,<strong>875.99</strong>,<strong>1065.99</strong>,<strong>1113.99</strong>,<strong>1709</strong>,<strong>864</strong>,<strong>915</strong>,<strong>1763.99</strong>,,3star,lose,1star,lose,lose,lose,lose,lose,lose,lose,lose,5star,<strong>1083</strong>,<strong>667</strong>,,Option12,Option1,Option3
47,1570441163573,07/10/2019 09:39:23,1570441164082,1,07/10/2019 10:39:24,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,10,2,29,next,content,timelimit_screen,65.48009999998612,,,0,1,0,,,1,,1,sequence,,,<strong>787</strong>,<strong>1123</strong>,<strong>843</strong>,<strong>875.99</strong>,<strong>1065.99</strong>,<strong>1113.99</strong>,<strong>1709</strong>,<strong>864</strong>,<strong>915</strong>,<strong>1763.99</strong>,,3star,lose,1star,lose,lose,lose,lose,lose,lose,lose,lose,5star,<strong>1083</strong>,<strong>667</strong>,,Option12,Option1,Option3
48,1570441169827,07/10/2019 09:39:29,1570441170099,1,07/10/2019 10:39:30,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,5,3,1,instructions,advancementZone,timelimit_screen,6005.268799999991,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1570441173840,07/10/2019 09:39:33,1570441174099,1,07/10/2019 10:39:34,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,6,3,1,C1,Zone3,timelimit_screen,3999.8809000000183,,,0,1,0,,,1,,1,sequence,,,<strong>811</strong>,<strong>1187.99</strong>,<strong>383.76</strong>,<strong>1133.99</strong>,<strong>989.99</strong>,<strong>673.99</strong>,<strong>1032</strong>,<strong>825.99</strong>,<strong>1065.99</strong>,<strong>431.76</strong>,,lose,lose,5star,lose,lose,1star,lose,lose,lose,3star,lose,lose,<strong>744</strong>,<strong>1320</strong>,,Option3,Option10,Option6
50,1570441175481,07/10/2019 09:39:35,1570441175438,1,07/10/2019 10:39:35,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,6,3,2,D1,Zone3,response_button_text,1276.3999999999942,See next option,1,0,1,0,,,,,1,sequence,,,<strong>811</strong>,<strong>1187.99</strong>,<strong>383.76</strong>,<strong>1133.99</strong>,<strong>989.99</strong>,<strong>673.99</strong>,<strong>1032</strong>,<strong>825.99</strong>,<strong>1065.99</strong>,<strong>431.76</strong>,,lose,lose,5star,lose,lose,1star,lose,lose,lose,3star,lose,lose,<strong>744</strong>,<strong>1320</strong>,,Option3,Option10,Option6
51,1570441178874,07/10/2019 09:39:38,1570441179432,1,07/10/2019 10:39:39,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,6,3,3,C2,Zone3,timelimit_screen,4003.8236000000034,,,0,1,0,,,1,,1,sequence,,,<strong>811</strong>,<strong>1187.99</strong>,<strong>383.76</strong>,<strong>1133.99</strong>,<strong>989.99</strong>,<strong>673.99</strong>,<strong>1032</strong>,<strong>825.99</strong>,<strong>1065.99</strong>,<strong>431.76</strong>,,lose,lose,5star,lose,lose,1star,lose,lose,lose,3star,lose,lose,<strong>744</strong>,<strong>1320</strong>,,Option3,Option10,Option6
52,1570441181781,07/10/2019 09:39:41,1570441180858,1,07/10/2019 10:39:40,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,6,3,4,D2,lose,response_button_text,1365.4000000000233,See next option,1,0,1,0,,,,,1,sequence,,,<strong>811</strong>,<strong>1187.99</strong>,<strong>383.76</strong>,<strong>1133.99</strong>,<strong>989.99</strong>,<strong>673.99</strong>,<strong>1032</strong>,<strong>825.99</strong>,<strong>1065.99</strong>,<strong>431.76</strong>,,lose,lose,5star,lose,lose,1star,lose,lose,lose,3star,lose,lose,<strong>744</strong>,<strong>1320</strong>,,Option3,Option10,Option6
53,1570441184459,07/10/2019 09:39:44,1570441184850,1,07/10/2019 10:39:44,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,6,3,5,C3,Zone3,timelimit_screen,3997.3680999999924,,,0,1,0,,,1,,1,sequence,,,<strong>811</strong>,<strong>1187.99</strong>,<strong>383.76</strong>,<strong>1133.99</strong>,<strong>989.99</strong>,<strong>673.99</strong>,<strong>1032</strong>,<strong>825.99</strong>,<strong>1065.99</strong>,<strong>431.76</strong>,,lose,lose,5star,lose,lose,1star,lose,lose,lose,3star,lose,lose,<strong>744</strong>,<strong>1320</strong>,,Option3,Option10,Option6
54,1570441185975,07/10/2019 09:39:45,1570441186388,1,07/10/2019 10:39:46,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,6,3,6,D3,BEST,response_button_text,1465.6999999999825,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>811</strong>,<strong>1187.99</strong>,<strong>383.76</strong>,<strong>1133.99</strong>,<strong>989.99</strong>,<strong>673.99</strong>,<strong>1032</strong>,<strong>825.99</strong>,<strong>1065.99</strong>,<strong>431.76</strong>,,lose,lose,5star,lose,lose,1star,lose,lose,lose,3star,lose,lose,<strong>744</strong>,<strong>1320</strong>,,Option3,Option10,Option6
55,1570441188999,07/10/2019 09:39:48,1570441189385,1,07/10/2019 10:39:49,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,6,3,26,5star,advancementZone,timelimit_screen,2994.9586999999883,,,0,1,0,,,1,,1,sequence,,,<strong>811</strong>,<strong>1187.99</strong>,<strong>383.76</strong>,<strong>1133.99</strong>,<strong>989.99</strong>,<strong>673.99</strong>,<strong>1032</strong>,<strong>825.99</strong>,<strong>1065.99</strong>,<strong>431.76</strong>,,lose,lose,5star,lose,lose,1star,lose,lose,lose,3star,lose,lose,<strong>744</strong>,<strong>1320</strong>,,Option3,Option10,Option6
56,1570441189169,07/10/2019 09:39:49,1570441189435,1,07/10/2019 10:39:49,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,6,3,29,next,content,timelimit_screen,59.66010000000824,,,0,1,0,,,1,,1,sequence,,,<strong>811</strong>,<strong>1187.99</strong>,<strong>383.76</strong>,<strong>1133.99</strong>,<strong>989.99</strong>,<strong>673.99</strong>,<strong>1032</strong>,<strong>825.99</strong>,<strong>1065.99</strong>,<strong>431.76</strong>,,lose,lose,5star,lose,lose,1star,lose,lose,lose,3star,lose,lose,<strong>744</strong>,<strong>1320</strong>,,Option3,Option10,Option6
57,1570441195177,07/10/2019 09:39:55,1570441195433,1,07/10/2019 10:39:55,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,7,4,1,instructions,advancementZone,timelimit_screen,5997.197000000015,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,1570441198894,07/10/2019 09:39:58,1570441199429,1,07/10/2019 10:39:59,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,8,4,1,C1,Zone3,timelimit_screen,3996.1269999999786,,,0,1,0,,,1,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>795.99</strong>,<strong>744</strong>,<strong>431.76</strong>,<strong>723</strong>,,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,lose,<strong>745.75</strong>,<strong>825.99</strong>,,Option2,Option9,Option10
59,1570441201209,07/10/2019 09:40:01,1570441201287,1,07/10/2019 10:40:01,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,8,4,2,D1,Zone3,response_button_text,1804.8999999999942,See next option,1,0,1,0,,,,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>795.99</strong>,<strong>744</strong>,<strong>431.76</strong>,<strong>723</strong>,,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,lose,<strong>745.75</strong>,<strong>825.99</strong>,,Option2,Option9,Option10
60,1570441206599,07/10/2019 09:40:06,1570441205301,1,07/10/2019 10:40:05,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,8,4,3,C2,Zone3,timelimit_screen,4013.2805000000226,,,0,1,0,,,1,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>795.99</strong>,<strong>744</strong>,<strong>431.76</strong>,<strong>723</strong>,,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,lose,<strong>745.75</strong>,<strong>825.99</strong>,,Option2,Option9,Option10
61,1570441207180,07/10/2019 09:40:07,1570441206572,1,07/10/2019 10:40:06,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,8,4,4,D2,BEST,response_button_text,1209.2999999999884,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>795.99</strong>,<strong>744</strong>,<strong>431.76</strong>,<strong>723</strong>,,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,lose,<strong>745.75</strong>,<strong>825.99</strong>,,Option2,Option9,Option10
62,1570441208986,07/10/2019 09:40:08,1570441209562,1,07/10/2019 10:40:09,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,8,4,26,5star,advancementZone,timelimit_screen,2994.261599999998,,,0,1,0,,,1,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>795.99</strong>,<strong>744</strong>,<strong>431.76</strong>,<strong>723</strong>,,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,lose,<strong>745.75</strong>,<strong>825.99</strong>,,Option2,Option9,Option10
63,1570441209095,07/10/2019 09:40:09,1570441209612,1,07/10/2019 10:40:09,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,8,4,29,next,content,timelimit_screen,52.62209999997867,,,0,1,0,,,1,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>795.99</strong>,<strong>744</strong>,<strong>431.76</strong>,<strong>723</strong>,,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,lose,<strong>745.75</strong>,<strong>825.99</strong>,,Option2,Option9,Option10
64,1570441215030,07/10/2019 09:40:15,1570441215606,1,07/10/2019 10:40:15,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,9,5,1,instructions,advancementZone,timelimit_screen,5992.355100000015,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1570441219036,07/10/2019 09:40:19,1570441219608,1,07/10/2019 10:40:19,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,4,5,1,C1,Zone3,timelimit_screen,4002.0162999999884,,,0,1,0,,,1,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>795.99</strong>,<strong>749.99</strong>,<strong>431.76</strong>,<strong>723</strong>,<strong>1113.99</strong>,<strong>715</strong>,<strong>801.99</strong>,,lose,lose,lose,lose,lose,5star,1star,lose,3star,lose,lose,lose,<strong>869.99</strong>,<strong>1065.99</strong>,,Option6,Option9,Option7
66,1570441221215,07/10/2019 09:40:21,1570441221792,1,07/10/2019 10:40:21,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,4,5,2,D1,Zone3,response_button_text,2120.6999999999825,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>795.99</strong>,<strong>749.99</strong>,<strong>431.76</strong>,<strong>723</strong>,<strong>1113.99</strong>,<strong>715</strong>,<strong>801.99</strong>,,lose,lose,lose,lose,lose,5star,1star,lose,3star,lose,lose,lose,<strong>869.99</strong>,<strong>1065.99</strong>,,Option6,Option9,Option7
67,1570441225222,07/10/2019 09:40:25,1570441225790,1,07/10/2019 10:40:25,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,4,5,3,C2,Zone3,timelimit_screen,4000.3826999999874,,,0,1,0,,,1,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>795.99</strong>,<strong>749.99</strong>,<strong>431.76</strong>,<strong>723</strong>,<strong>1113.99</strong>,<strong>715</strong>,<strong>801.99</strong>,,lose,lose,lose,lose,lose,5star,1star,lose,3star,lose,lose,lose,<strong>869.99</strong>,<strong>1065.99</strong>,,Option6,Option9,Option7
68,1570441226690,07/10/2019 09:40:26,1570441227250,1,07/10/2019 10:40:27,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,4,5,4,D2,lose,response_button_text,1388.2000000000116,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>795.99</strong>,<strong>749.99</strong>,<strong>431.76</strong>,<strong>723</strong>,<strong>1113.99</strong>,<strong>715</strong>,<strong>801.99</strong>,,lose,lose,lose,lose,lose,5star,1star,lose,3star,lose,lose,lose,<strong>869.99</strong>,<strong>1065.99</strong>,,Option6,Option9,Option7
69,1570441230680,07/10/2019 09:40:30,1570441231249,1,07/10/2019 10:40:31,9869,6,task-3elb,,3154752,546878f8fdf99b1dac305237,871770,,complete,,5d9b06b47fc0400308123222,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,4,5,5,C3,Zone3,timelimit_screen,4000.153900000005,,,0,1,0,,,1,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>795.99</strong>,<strong>749.99</strong>,<strong>431.76</strong>,<strong>723</strong>,<strong>1113.99</strong>,<strong>715</strong>,<strong>801.99</strong>,,lose,lose,lose,lose,lose,5star,1star,lose,3star,lose,lose,lose,<strong>869.99</strong>,<strong>1065.99</strong>,,Option6,Option9,Option7
